username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
45369b891155422;2017-07-14 11:07;0;0;"Take no heed to apologies approach this aggressively and maybe consider Kilimall, more professional and courteous.";;;;"885817901315436544";https://twitter.com/45369b891155422/status/885817901315436544
itsmbugua;2017-07-14 11:06;0;0;"I wanted two phones, but sa I haven't got the 1st order, ain't sure if the other one will ever get delivered...";;;;"885817845090840577";https://twitter.com/itsmbugua/status/885817845090840577
SamNyangu;2017-07-14 11:05;1;1;"I confirm that you delivered a secondhand item. The phone was in use btn 26 Apr and 24 May. Why should I accept a repaired, secondhand item?";;;;"885817592316928000";https://twitter.com/SamNyangu/status/885817592316928000
itsmbugua;2017-07-14 11:05;0;0;"It took a while to get delivered...";;;;"885817591696171008";https://twitter.com/itsmbugua/status/885817591696171008
itsmbugua;2017-07-14 11:05;0;0;"On that note, can I change the order or (color) or can I cancel it? It's taking too long, same case to the phone I ordered last month";;;;"885817515607306240";https://twitter.com/itsmbugua/status/885817515607306240
herbertmwambi;2017-07-14 11:05;0;0;"Next button";;;;"885817477871087617";https://twitter.com/herbertmwambi/status/885817477871087617
d8e8015db94e4a6;2017-07-14 11:05;0;0;"@JumiaKenya what will it take to have you answer my query for this order 302192486.Since yesterday!";;@JumiaKenya;;"885817469436395521";https://twitter.com/d8e8015db94e4a6/status/885817469436395521
45369b891155422;2017-07-14 11:05;0;0;"Unlikely to be assisted. My order is now on day 11 local purchase, no delivery and I prepaid.";;;;"885817408769994752";https://twitter.com/45369b891155422/status/885817408769994752
Laura_Thuo;2017-07-14 11:04;0;0;"@JumiaKenya still awaiting my order 306441596..how far is it?";;@JumiaKenya;;"885817285381955584";https://twitter.com/Laura_Thuo/status/885817285381955584
itsmbugua;2017-07-14 11:03;0;0;"3 - 5 Days? Jameni u should have told me that kwa email... So probably I'm going to get my phone, next week Tuesday?";;;;"885817133409632256";https://twitter.com/itsmbugua/status/885817133409632256
45369b891155422;2017-07-14 11:03;0;0;"Even if you do it might not help. I provided an order number prepaid, last week, local purchase, till today nothing.";;;;"885817063918493696";https://twitter.com/45369b891155422/status/885817063918493696
SamNyangu;2017-07-14 11:02;0;2;"I don't want a repaired item because It was not my fault. I ordered for a new phone, now you want to given me a repaired one?";;;;"885816788201635843";https://twitter.com/SamNyangu/status/885816788201635843
tha_subchief;2017-07-14 11:02;0;0;"Still being processed since 10th July?";;;;"885816741292584962";https://twitter.com/tha_subchief/status/885816741292584962
45369b891155422;2017-07-14 11:01;0;0;"be careful it can take 1 year,for a prepaid delivery local purchase I'm now on day 11, no delivery timeline.";;;;"885816613060169729";https://twitter.com/45369b891155422/status/885816613060169729
45369b891155422;2017-07-14 10:59;0;0;"that may not be the case I'm now on day 11 of local purchase prepaid and not delivered.Try Kilimall more professional";;;;"885816114453852160";https://twitter.com/45369b891155422/status/885816114453852160
45369b891155422;2017-07-14 10:57;0;0;"Delivery For Order 302551296 an answer would do by now I have already prepaid in full. Or do you advise me to seek a refund ?";;;;"885815434515296256";https://twitter.com/45369b891155422/status/885815434515296256
BenardKorir;2017-07-14 10:52;0;0;"I brought two shaving machine one is working and another one is not,";;;;"885814352510668802";https://twitter.com/BenardKorir/status/885814352510668802
RomgliM;2017-07-14 10:52;0;0;"pic.twitter.com/vK6RHfIBSS";;;;"885814143080681472";https://twitter.com/RomgliM/status/885814143080681472
Cav_lO;2017-07-14 10:48;0;0;"@JumiaKenya hey, order no 307977996, send the correct item or do a full cash refund. Voucher refund sitaki. And someone needs to call me.";;@JumiaKenya;;"885813359333048320";https://twitter.com/Cav_lO/status/885813359333048320
lentoxkenya;2017-07-14 10:46;0;0;"Am only trying to help coz the story is ur guys are overwhelmed with deliveries";;;;"885812823187750912";https://twitter.com/lentoxkenya/status/885812823187750912
AIRTEL_KE;2017-07-14 10:43;0;0;"Done ^Jamo";;;;"885811993227272192";https://twitter.com/AIRTEL_KE/status/885811993227272192
Antoniotonny3;2017-07-14 10:41;0;0;"@JumiaKenya i have tracked order no. 303679596 it indicates it has arrived at the posta A-River yet i havent recieved any call from them";;@JumiaKenya;;"885811606302621696";https://twitter.com/Antoniotonny3/status/885811606302621696
herbertmwambi;2017-07-14 10:37;0;0;"@JumiaKenya Hi,please advise on how I can have a bluetooth speaker that I ordered with a faulty button replaced. Order No. is 307544196";;@JumiaKenya;;"885810523966779392";https://twitter.com/herbertmwambi/status/885810523966779392
d8e8015db94e4a6;2017-07-14 10:36;0;0;"@JumiaKenya buying stuff from you guys is just torturous!";;@JumiaKenya;;"885810144742977537";https://twitter.com/d8e8015db94e4a6/status/885810144742977537
lynnkerubo;2017-07-14 10:35;0;0;"Ok";;;;"885810082449154050";https://twitter.com/lynnkerubo/status/885810082449154050
SamNyangu;2017-07-14 10:35;0;0;"First order 303548566";;;;"885809866685771776";https://twitter.com/SamNyangu/status/885809866685771776
KimberlyAdede;2017-07-14 10:34;0;0;"According to the email you guys sent, my order was confirmed and item shipped yesterday. Kindly give a timeline on when I'm to receive it.";;;;"885809753980624896";https://twitter.com/KimberlyAdede/status/885809753980624896
aduljulie;2017-07-14 10:28;0;0;"I will highly appreciate";;;;"885808289031872512";https://twitter.com/aduljulie/status/885808289031872512
brian_olendo;2017-07-14 10:28;0;0;"what next?";;;;"885808283281481728";https://twitter.com/brian_olendo/status/885808283281481728
45369b891155422;2017-07-14 10:27;0;0;"@JumiaKenya Delivery For Order 302551296 progress? Today is the final day for delivery. I haven't been called by Wells Fargo yet. Advise!";;@JumiaKenya;;"885808075340427264";https://twitter.com/45369b891155422/status/885808075340427264
goodochi;2017-07-14 10:27;0;0;"Fine Ill try again and give my feedback thanks";;;;"885807838538473472";https://twitter.com/goodochi/status/885807838538473472
itsmbugua;2017-07-14 10:26;0;0;"306233196 there, I ordered on 10th it was Monday";;;;"885807756355219456";https://twitter.com/itsmbugua/status/885807756355219456
lenadlm;2017-07-14 10:16;0;0;"@JumiaKenya hi what is happening about my order no 309941366? its been 2 wks now.";;@JumiaKenya;;"885805249918898176";https://twitter.com/lenadlm/status/885805249918898176
lalararidama;2017-07-14 10:14;0;0;"FOR THE LAST 2WEEKS I HAVE BEEN WAITING FOR FEEDBACK TILL WHEN SHOULD I????";;;;"885804796858564608";https://twitter.com/lalararidama/status/885804796858564608
DEBOVE_Sounds;2017-07-14 10:13;0;0;"@JumiaKenya Hi please deliver me these order 303365396. I need it urgently.";;@JumiaKenya;;"885804519719936000";https://twitter.com/DEBOVE_Sounds/status/885804519719936000
kelvoMchelsea;2017-07-14 10:13;0;0;"@jumiakenya kindly alert me on the status of my order 305198496 &amp; 307948566";;@jumiakenya;;"885804374206951424";https://twitter.com/kelvoMchelsea/status/885804374206951424
kenmajor;2017-07-14 10:10;0;0;"306289396 is my order number. The parcel was delivered at Njoro POSTA. But I was to collect it from MUMIAS";;;;"885803618053574657";https://twitter.com/kenmajor/status/885803618053574657
lentoxkenya;2017-07-14 10:09;0;0;"Can i collect them at Adam's arcade then";;;;"885803448628805632";https://twitter.com/lentoxkenya/status/885803448628805632
kaytwambui;2017-07-14 10:09;0;0;"I will, thanks.";;;;"885803380387479552";https://twitter.com/kaytwambui/status/885803380387479552
kenyan_idler;2017-07-14 10:01;0;0;"@JumiaKenya Hello Kindly cancel order number 307717396 due to unforseen reasons.. Confirm order cancellation!";;@JumiaKenya;;"885801364563144705";https://twitter.com/kenyan_idler/status/885801364563144705
Mikalasiko;2017-07-14 09:58;0;0;"ADA-303984296-DKA of 3119.00 Ksh today.";;;;"885800645961428993";https://twitter.com/Mikalasiko/status/885800645961428993
lynnkerubo;2017-07-14 09:57;0;0;"Hi, still following up on my order it hasn't been delivered yet";;;;"885800369145737218";https://twitter.com/lynnkerubo/status/885800369145737218
brian_olendo;2017-07-14 09:55;0;0;"Yeah it is";;;;"885799861861351428";https://twitter.com/brian_olendo/status/885799861861351428
KimberlyAdede;2017-07-14 09:48;0;0;"308991396";;;;"885798025502887937";https://twitter.com/KimberlyAdede/status/885798025502887937
SamNyangu;2017-07-14 09:35;1;0;"@JumiaKenya you can't even honor the terms you set. You said a quality check would take 72hrs. Its been 8 days with no communication!";;@JumiaKenya;;"885794894564012032";https://twitter.com/SamNyangu/status/885794894564012032
husskimoha1;2017-07-14 09:35;0;0;"if cannot be delivered today kindly refund me";;;;"885794813194498048";https://twitter.com/husskimoha1/status/885794813194498048
JMfwaya;2017-07-14 09:33;0;0;"always with the pr but nothing happens";;;;"885794303951470595";https://twitter.com/JMfwaya/status/885794303951470595
SamNyangu;2017-07-14 09:32;0;1;"@JumiaKenya you have no hurry refunding my money. You are doing it at your pace!!! I need @ConsumersKenya to help me recover the money";;@JumiaKenya @ConsumersKenya;;"885794203334316032";https://twitter.com/SamNyangu/status/885794203334316032
goodochi;2017-07-14 09:31;0;0;"only kbc is working in my TV, all other channels indicate this channel is scrambled.";;;;"885793963038437376";https://twitter.com/goodochi/status/885793963038437376
aduljulie;2017-07-14 09:31;0;0;"He said i just write an email and now it seems I should just forget about them already";;;;"885793878313504768";https://twitter.com/aduljulie/status/885793878313504768
SamNyangu;2017-07-14 09:31;1;1;"@JumiaKenya Why are you ignoring my emails complaining about the dead phones out delivered to me last week?";;@JumiaKenya;;"885793778140839936";https://twitter.com/SamNyangu/status/885793778140839936
aduljulie;2017-07-14 09:30;0;0;"I paid cash to the rider and realised the items were missing after he left. His phones had problems but i told him the following day.";;;;"885793702974824450";https://twitter.com/aduljulie/status/885793702974824450
SamNyangu;2017-07-14 09:30;1;1;"@JumiaKenya has the worst customer care service. They delivered faulty phones last week, had them returned but they're silent! #BoycottJumia";;@JumiaKenya;#BoycottJumia;"885793625329856512";https://twitter.com/SamNyangu/status/885793625329856512
DrWambua;2017-07-14 09:28;0;0;"I can see all the three items have had a free shipping tag on them.";;;;"885793046343950336";https://twitter.com/DrWambua/status/885793046343950336
Zachkibe;2017-07-14 09:28;0;0;"You not responding, why?";;;;"885792992346484736";https://twitter.com/Zachkibe/status/885792992346484736
Fatizo_shawn;2017-07-14 09:23;0;0;"@JumiaKenya details on order 303615196 cancelation and refund??";;@JumiaKenya;;"885791964247019520";https://twitter.com/Fatizo_shawn/status/885791964247019520
goodochi;2017-07-14 09:19;0;0;"I thought the TV has free to air channels but I only got gotv platform where I have to pay for. Only kbc is free in this TV.";;;;"885790784435499008";https://twitter.com/goodochi/status/885790784435499008
munacis;2017-07-14 09:06;0;0;"@JumiaKenya Kindly update the status of my order whose last update is on 11th July, 2017. My Order Number is 302432396.";;@JumiaKenya;;"885787557048528896";https://twitter.com/munacis/status/885787557048528896
lentoxkenya;2017-07-14 08:58;0;0;"So how soon can I get them then";;;;"885785471871311872";https://twitter.com/lentoxkenya/status/885785471871311872
MNgithiaba;2017-07-14 08:57;0;0;"@JumiaKenya Its now the end of 2nd week since i placed my Tv order which was to be delivered within 2days.... weuh!";;@JumiaKenya;;"885785334793084928";https://twitter.com/MNgithiaba/status/885785334793084928
kenmajor;2017-07-14 08:56;0;0;"@JumiaKenya my parcel was directed to a wrong pickup point. Kindly assist and redirect my parcel.";;@JumiaKenya;;"885785141771218944";https://twitter.com/kenmajor/status/885785141771218944
MNgithiaba;2017-07-14 08:56;0;0;"@jumiakenya It`s now 3 days and my laptop has not been picked to be checked as promised...";;@jumiakenya;;"885785112155234304";https://twitter.com/MNgithiaba/status/885785112155234304
Zachkibe;2017-07-14 08:53;0;0;"@jumiakenya confirm the shipping fee of a phone to mandera pick up point if any please";;@jumiakenya;;"885784284413427713";https://twitter.com/Zachkibe/status/885784284413427713
AntonySwala;2017-07-14 08:50;0;0;"@JumiaKenya FOLLOW BACK TO DM";;@JumiaKenya;;"885783636800307200";https://twitter.com/AntonySwala/status/885783636800307200
kaytwambui;2017-07-14 08:49;0;0;"#307573452";;;#307573452;"885783256444088320";https://twitter.com/kaytwambui/status/885783256444088320
RomgliM;2017-07-14 08:47;0;0;"What about that text I received yesterday..!";;;;"885782843301007360";https://twitter.com/RomgliM/status/885782843301007360
1johntito;2017-07-14 08:42;0;0;"@JumiaKenya where is my order 304778196 in package MAD-304778196-A9Z. I placed this order on 9th and was promised delivery in 2 days";;@JumiaKenya;;"885781604412641280";https://twitter.com/1johntito/status/885781604412641280
lalararidama;2017-07-14 08:41;0;0;"305498766";;;;"885781347750612992";https://twitter.com/lalararidama/status/885781347750612992
Mogy6;2017-07-14 08:34;0;0;"@JumiaKenya hi. i was expecting my package yesterday no 301731766, but did not receive. please let me know if i can get it today. thnks";;@JumiaKenya;;"885779507650736129";https://twitter.com/Mogy6/status/885779507650736129
Mikalasiko;2017-07-14 08:24;0;0;"@JumiaKenya Hi, Am still waiting for my pressure cooker to be delivered";;@JumiaKenya;;"885777077613547521";https://twitter.com/Mikalasiko/status/885777077613547521
OGCOLLO;2017-07-14 08:22;0;0;"tried that yesterday and your delivery guy refused that transaction";;;;"885776450967810050";https://twitter.com/OGCOLLO/status/885776450967810050
brian_olendo;2017-07-14 08:21;0;0;"@JumiaKenya I bought Airtel Pixi 3 phone how do I get the airtel 1gb @AIRTEL_KE customer care is saying to consult with you?";;@JumiaKenya @AIRTEL_KE;;"885776284294447104";https://twitter.com/brian_olendo/status/885776284294447104
kivatse1;2017-07-14 08:19;0;0;"from the tracking parcel info i can see the parcel has not even entered the transit";;;;"885775696370565121";https://twitter.com/kivatse1/status/885775696370565121
KimberlyAdede;2017-07-14 08:15;0;0;"@JumiaKenya ordered my phone 2 days ago and still haven't received it. What's going on?";;@JumiaKenya;;"885774751964299264";https://twitter.com/KimberlyAdede/status/885774751964299264
briandegai13;2017-07-14 08:03;0;0;"@JumiaKenya how long till i get my package? Since am only getting apologies 301279296";;@JumiaKenya;;"885771708237533184";https://twitter.com/briandegai13/status/885771708237533184
aduljulie;2017-07-14 07:57;0;0;"Yes i paid for them with every other item only to discover those missing";;;;"885770250859446272";https://twitter.com/aduljulie/status/885770250859446272
mutulanelly;2017-07-14 07:47;0;0;"@JumiaKenya i am not happy with you.Kindly check my order #304642486 as i got different info about it.";;@JumiaKenya;#304642486;"885767652731432961";https://twitter.com/mutulanelly/status/885767652731432961
JMfwaya;2017-07-14 07:39;0;0;"answer?????";;;;"885765790326296577";https://twitter.com/JMfwaya/status/885765790326296577
ROdunga;2017-07-14 07:39;0;0;"@JumiaKenya when are you planning to deliver that kindly pic.twitter.com/TGyCtujGWO";;@JumiaKenya;;"885765714426114048";https://twitter.com/ROdunga/status/885765714426114048
EvansKamau3;2017-07-14 07:31;0;0;"@JumiaKenya I have been following an order for a couple of weeks and when I call phone is not answered what is happening????!!!";;@JumiaKenya;;"885763606012362752";https://twitter.com/EvansKamau3/status/885763606012362752
BenardKorir;2017-07-14 07:23;0;0;"kindly assist ,one if the item I bought is fault it does not work.my order no. 309962196";;;;"885761591106555904";https://twitter.com/BenardKorir/status/885761591106555904
OgutuFred;2017-07-14 07:20;0;0;"Yes, I was advised I would get it today. I am waiting.";;;;"885760970144067585";https://twitter.com/OgutuFred/status/885760970144067585
goodochi;2017-07-14 07:19;0;0;"@JumiaKenya yesterday I got my order no. 302274996. This is a 24 inch dTV. It's gotv. I wanted a platform needing no payment Kindly advise.";;@JumiaKenya;;"885760741604773888";https://twitter.com/goodochi/status/885760741604773888
koechkane;2017-07-14 07:12;0;0;"Forwarded, you can now check";;;;"885758823469907969";https://twitter.com/koechkane/status/885758823469907969
mwaura24;2017-07-14 07:00;0;0;"@JumiaKenya your services are disappointing. Poor customer service.";;@JumiaKenya;;"885755818334879745";https://twitter.com/mwaura24/status/885755818334879745
jacobngetich2;2017-07-14 06:51;0;0;"I have still not received any calls or texts for my order no 301769996, my no is 0721123945 its now almost two weeks.";;;;"885753652727697408";https://twitter.com/jacobngetich2/status/885753652727697408
tito_maureen;2017-07-14 06:46;0;0;"i got a message on Wednesday saying that the delivery will be done within the next 48hrs and have received it up to now what can be reason?";;;;"885752335997296640";https://twitter.com/tito_maureen/status/885752335997296640
sam_hologram;2017-07-14 06:37;0;0;"@JumiaKenya I got an email that my shipment has been made for my final item but i have not received a call for a week now.Order 30445999.";;@JumiaKenya;;"885750191277690881";https://twitter.com/sam_hologram/status/885750191277690881
MNgithiaba;2017-07-14 06:26;1;0;"Its now the end of 2nd week since i placed my Tv order which was to be delivered within 2days.... weuh!";;;;"885747287946915840";https://twitter.com/MNgithiaba/status/885747287946915840
MNgithiaba;2017-07-14 06:22;1;0;"It`s now 3 days and my laptop has not been picked for checkup......";;;;"885746222073618433";https://twitter.com/MNgithiaba/status/885746222073618433
ernest_kiiru;2017-07-14 06:20;0;0;"contacted and collected yesterday.thanking @JumiaKenya thus far.good service !!";;@JumiaKenya;;"885745825166524416";https://twitter.com/ernest_kiiru/status/885745825166524416
amosdng;2017-07-14 06:18;0;0;"@JumiaKenya where is size 5 ordered at the same time with the one you've just delivered? pic.twitter.com/tyAwiO5cOR";;@JumiaKenya;;"885745384957640704";https://twitter.com/amosdng/status/885745384957640704
amosdng;2017-07-14 06:15;0;0;"I've received part of the items I ordered. Why is the other package taking forever?";;;;"885744601117667329";https://twitter.com/amosdng/status/885744601117667329
RomgliM;2017-07-14 06:09;0;0;"I have two orders (1) 305433896 (2) 303725396";;;;"885743115776208896";https://twitter.com/RomgliM/status/885743115776208896
Caroachieng;2017-07-14 06:08;0;0;"@JumiaKenya Today Marks End of Week 2 for FAILED delivery 305978296. Sincerely is this Ethical?";;@JumiaKenya;;"885742905058578433";https://twitter.com/Caroachieng/status/885742905058578433
JMfwaya;2017-07-14 06:08;0;0;"@JumiaKenya 48hrs has passed and no delivery now this is worse #302686296 pic.twitter.com/BaAVCcuUMM";;@JumiaKenya;#302686296;"885742730462285825";https://twitter.com/JMfwaya/status/885742730462285825
lalararidama;2017-07-14 06:06;0;0;"@JumiaKenya ALL AM TOLD THAT ITS AT THE SERVICE CENTRE THE POLICY SAYS THE LATEST IS 24 BUT NOW ITS ALMOST 19DAY WITH NO INFORMATION.";;@JumiaKenya;;"885742336063545344";https://twitter.com/lalararidama/status/885742336063545344
husskimoha1;2017-07-14 06:04;0;0;"@JumiaKenya morning kindly where is my order 302999996 its past a week now";;@JumiaKenya;;"885741708453052416";https://twitter.com/husskimoha1/status/885741708453052416
kivatse1;2017-07-14 06:02;0;0;"how far is the product.......";;;;"885741156092579841";https://twitter.com/kivatse1/status/885741156092579841
fred_wanguche;2017-07-14 05:49;0;0;"@JumiaKenya my order number is 309582196 pliz deliver my item in time";;@JumiaKenya;;"885738080602398720";https://twitter.com/fred_wanguche/status/885738080602398720
fred_wanguche;2017-07-14 05:47;0;0;"@JumiaKenya its seven days now since i placed my oder and fully paid for it but am yet to get any update please help me find my item in time";;@JumiaKenya;;"885737532025176064";https://twitter.com/fred_wanguche/status/885737532025176064
lentoxkenya;2017-07-14 05:38;0;0;"Hi. My order #307724796. I have only received half of it 10 days after ordering. Kindly update on the status of the renaming other half";;;#307724796;"885735280879308800";https://twitter.com/lentoxkenya/status/885735280879308800
mansur_musa;2017-07-14 05:38;0;0;"@JumiaKenya I was told my order308661896 will be ready for pickup today at what time should I expect it exactly";;@JumiaKenya;;"885735212960944129";https://twitter.com/mansur_musa/status/885735212960944129
alexmogere;2017-07-14 05:24;0;0;"@JumiaKenya I am yet to receive the orders I placed on last week .Why is it taking that long yet av seen u deliver orders placed this week?";;@JumiaKenya;;"885731820859523072";https://twitter.com/alexmogere/status/885731820859523072
ROfulah;2017-07-14 05:14;0;0;"Is this how you treat post paid for orders??? One whole week and no proper updates? How long does an order take to leave your hub??";;;;"885729273188937729";https://twitter.com/ROfulah/status/885729273188937729
danmuthitu;2017-07-14 05:13;0;0;"Dannelson Njeru M. Deserves it for he is a your loyal customer";;;;"885728981026312192";https://twitter.com/danmuthitu/status/885728981026312192
Babagili_std;2017-07-14 04:59;0;0;"My order number 302515796";;;;"885725331394629632";https://twitter.com/Babagili_std/status/885725331394629632
kaytwambui;2017-07-14 04:34;0;0;"@JumiaKenya I bought a @htc phone frm u.Battery's swollen&lasts an hr aftr charging.Advise if I can get replcmnt since its still on warranty";;@JumiaKenya @htc;;"885719245027495936";https://twitter.com/kaytwambui/status/885719245027495936
BenardKorir;2017-07-14 04:33;0;0;"I receive my order but one item is not workings, my order no. 309962196";;;;"885718888469733377";https://twitter.com/BenardKorir/status/885718888469733377
ROfulah;2017-07-14 04:33;0;0;"304625796";;;;"885718871386279936";https://twitter.com/ROfulah/status/885718871386279936
AcesMueke;2017-07-14 04:31;0;0;"Hi, your feedback via email on 8th July was that the return was accepted and the refund would be processed pending me giving my mpesa line";;;;"885718337774333953";https://twitter.com/AcesMueke/status/885718337774333953
AwardMutea;2017-07-13 23:53;0;0;"Kindly contact me anytime today during the day before 4 30 pm. Thanks.";;;;"885648436426665993";https://twitter.com/AwardMutea/status/885648436426665993
SamMacoha;2017-07-13 21:26;0;0;"My mum ,still clinging on Nokia c 110 with looks like police audio communication gadgets.....";;;;"885611483933147136";https://twitter.com/SamMacoha/status/885611483933147136
ItsMutai;2017-07-13 21:24;0;0;"My 6months pregnant wife!";;;;"885610827503554563";https://twitter.com/ItsMutai/status/885610827503554563
AdhiamboAwiti;2017-07-13 21:18;0;0;"My lovely mum";;;;"885609486555254784";https://twitter.com/AdhiamboAwiti/status/885609486555254784
KRISERROH;2017-07-13 21:11;0;0;"@JumiaKenya Hey guys, made an order ORDER N.° 307619196 on 9th, please confirm if it's still shipping. Thanks #NikombelenaJumia";;@JumiaKenya;#NikombelenaJumia;"885607611520962561";https://twitter.com/KRISERROH/status/885607611520962561
njogis;2017-07-13 19:19;0;0;"306629196";;;;"885579493770964993";https://twitter.com/njogis/status/885579493770964993
Ciru__Njoroge;2017-07-13 18:58;0;0;"@JumiaKenya I would like to cancel an order, i've been waiting for 3days now, and your customer service lines don't go through.Please advise";;@JumiaKenya;;"885574074323394561";https://twitter.com/Ciru__Njoroge/status/885574074323394561
aduljulie;2017-07-13 18:29;0;0;"Order 309648496 bluband and sta soft (2) were missing. I need to know if I will get them and when or i be refunded i buy elsewhere";;;;"885566870736306177";https://twitter.com/aduljulie/status/885566870736306177
aduljulie;2017-07-13 18:28;0;0;"I paid for all the items under that order and three were missing. Should i start counting my losses?";;;;"885566560315879426";https://twitter.com/aduljulie/status/885566560315879426
aduljulie;2017-07-13 18:27;0;0;"@JumiaKenya had an order delivered with missing items. Wrote an email was told the items are being processed. One week later no response";;@JumiaKenya;;"885566329851346944";https://twitter.com/aduljulie/status/885566329851346944
kelvoMchelsea;2017-07-13 18:08;0;0;"I just hope my orders will be delivered tomorrow";;;;"885561601717305346";https://twitter.com/kelvoMchelsea/status/885561601717305346
koechkane;2017-07-13 18:06;0;0;"@JumiaKenya i will see some sense in your deals if you can get me back my handset sent to computer planet";;@JumiaKenya;;"885560992800940033";https://twitter.com/koechkane/status/885560992800940033
RomgliM;2017-07-13 18:01;0;0;"@JumiaKenya Hi, I have received a text that my package has arrived at your westlands fleet where is that an why not my usual destination..!";;@JumiaKenya;;"885559720064450560";https://twitter.com/RomgliM/status/885559720064450560
mauricearwa;2017-07-13 17:59;0;0;"she gave me a remedy and a grace period to see if the remedy works, then she will put in a return odder if it doesn't work";;;;"885559290324557824";https://twitter.com/mauricearwa/status/885559290324557824
francompz;2017-07-13 17:51;0;0;"I wasn't helped...the only help i know/understand is getting my package. thank you";;;;"885557334856134656";https://twitter.com/francompz/status/885557334856134656
amosmutai00;2017-07-13 17:33;0;0;"@JumiaKenya hi tried reaching you via email but unsuccessful, whats the status of this package 307912396";;@JumiaKenya;;"885552838834880512";https://twitter.com/amosmutai00/status/885552838834880512
merlsweetness;2017-07-13 16:58;0;0;"Yes. Thank you for your assistance.";;;;"885544047582040065";https://twitter.com/merlsweetness/status/885544047582040065
profCymoh67;2017-07-13 16:43;0;0;"How. Long Can It's Battery last? Its mAhs??";;;;"885540219755352068";https://twitter.com/profCymoh67/status/885540219755352068
aggreybiwott;2017-07-13 16:40;0;0;"Pick up station isn't as I had stated earlier";;;;"885539539636420608";https://twitter.com/aggreybiwott/status/885539539636420608
KuyaJohnstone;2017-07-13 16:36;0;0;"Could you confirm to them including the serial no and payment.";;;;"885538386500628481";https://twitter.com/KuyaJohnstone/status/885538386500628481
KuyaJohnstone;2017-07-13 16:34;0;0;"No reason was given he said he just checked the phone if the warranty period is still valid and that wasn't the case. Could you confirm.";;;;"885538000305876993";https://twitter.com/KuyaJohnstone/status/885538000305876993
ernest_kinoti;2017-07-13 16:28;0;0;"May be in the list of customers I'm insignificant but I'd neither advive ANYone to shop electronic with you.";;;;"885536313327407104";https://twitter.com/ernest_kinoti/status/885536313327407104
ernest_kinoti;2017-07-13 16:27;0;0;"Could it be speeded up please.... Be sure you lost a customer because its so slow";;;;"885536186042900481";https://twitter.com/ernest_kinoti/status/885536186042900481
Antoniotonny3;2017-07-13 16:24;0;0;"It is taking more than four days which contradicts wat was indicated earlier";;;;"885535465587310593";https://twitter.com/Antoniotonny3/status/885535465587310593
t_ndong;2017-07-13 16:23;0;0;"Your lines are being answered nor email???";;;;"885535226314846208";https://twitter.com/t_ndong/status/885535226314846208
Mwesh92;2017-07-13 16:23;0;0;"thanks lemmi be patient, i was concerned cos one item was delivered today.";;;;"885535041908068354";https://twitter.com/Mwesh92/status/885535041908068354
t_ndong;2017-07-13 16:22;0;0;"Ok thats good when do I http:// expect.delivery of the 2nd item coz the rider didnt call me despite receiving the automated text";;;;"885534999541415937";https://twitter.com/t_ndong/status/885534999541415937
Murray_murai;2017-07-13 16:10;0;0;"It's ok but give me timelines";;;;"885531784049565696";https://twitter.com/Murray_murai/status/885531784049565696
Murray_murai;2017-07-13 16:07;0;0;"Okay";;;;"885531114999341056";https://twitter.com/Murray_murai/status/885531114999341056
walterbrown89;2017-07-13 16:05;0;0;"For how long shall I wait for this order.. I have paid it online... Can I cancel the order for refund.. I'm impatient.";;;;"885530524156137472";https://twitter.com/walterbrown89/status/885530524156137472
Mwesh92;2017-07-13 16:03;0;0;"my order item in question has stayed in your stores at enterprice warehouse for a week now... 305739196 why such a delay?";;;;"885530029169496066";https://twitter.com/Mwesh92/status/885530029169496066
theeMatano;2017-07-13 15:56;0;0;"Nilishaeka eka order masela, hata mzigo wafika kesho, msiwe na hofu, kila kitu shega!!";;;;"885528440195227648";https://twitter.com/theeMatano/status/885528440195227648
samkariu;2017-07-13 15:56;0;0;"@JumiaKenya haven't received my refund in over 7 days, kindly assist.";;@JumiaKenya;;"885528342765686784";https://twitter.com/samkariu/status/885528342765686784
KibetNikito;2017-07-13 15:55;0;0;"Will do. Thanks.";;;;"885528045976735744";https://twitter.com/KibetNikito/status/885528045976735744
merlsweetness;2017-07-13 15:54;0;0;"305651596. I've been called 2wice being told that my order is ready..but it's never delivered and their phones go off after 3pm.";;;;"885527975504089088";https://twitter.com/merlsweetness/status/885527975504089088
ernest_kinoti;2017-07-13 15:52;0;0;"That is taking a long time. A very long one in fact";;;;"885527474125369345";https://twitter.com/ernest_kinoti/status/885527474125369345
aggreybiwott;2017-07-13 15:40;0;0;"304845396";;;;"885524327701020672";https://twitter.com/aggreybiwott/status/885524327701020672
Aces_Nine;2017-07-13 15:35;0;0;"I've been trying to reach you people for a couple of hours about my order. What's going on";;;;"885523074459865089";https://twitter.com/Aces_Nine/status/885523074459865089
AwardMutea;2017-07-13 15:32;0;0;"Im sorry, kindly call me back right now";;;;"885522320491728896";https://twitter.com/AwardMutea/status/885522320491728896
t_ndong;2017-07-13 15:29;0;0;"& your riders work half on sato :-(";;;;"885521592394162176";https://twitter.com/t_ndong/status/885521592394162176
KuyaJohnstone;2017-07-13 15:28;0;0;"I phone 6s ADP-305851326 is faulty. I was referred to Ensure services for QC test. Been informed warranty is not valid.";;;;"885521420738068481";https://twitter.com/KuyaJohnstone/status/885521420738068481
